source,template,lb_atom,lb_substituent_1,lb_substituent_2,la_substituent_1,la_substituent_2,linker,raw_smiles,canonical_smiles,novel_vs_seed,snn_to_seed
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,p_tolyl,pentachlorophenyl,C2,N(C(C)C)(C(C)C)CCB(c1ccc(C)cc1)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1ccc(B(CCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,0.3695652173913043
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,p_tolyl,pentachlorophenyl,C3,N(C(C)C)(C(C)C)CCCB(c1ccc(C)cc1)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1ccc(B(CCCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,0.3877551020408163
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,p_tolyl,pentachlorophenyl,C4,N(C(C)C)(C(C)C)CCCCB(c1ccc(C)cc1)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1ccc(B(CCCCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,0.40816326530612246
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,p_tolyl,pentachlorophenyl,C5,N(C(C)C)(C(C)C)CCCCCB(c1ccc(C)cc1)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1ccc(B(CCCCCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,0.4
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,p_tolyl,pentachlorophenyl,C6,N(C(C)C)(C(C)C)CCCCCCB(c1ccc(C)cc1)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1ccc(B(CCCCCCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,0.4
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,p_tolyl,bis_cf3_phenyl,C1,N(C(C)C)(C(C)C)CB(c1ccc(C)cc1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1ccc(B(CN(C(C)C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,0.4418604651162791
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,p_tolyl,bis_cf3_phenyl,C2,N(C(C)C)(C(C)C)CCB(c1ccc(C)cc1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1ccc(B(CCN(C(C)C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,0.4222222222222222
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,p_tolyl,bis_cf3_phenyl,C3,N(C(C)C)(C(C)C)CCCB(c1ccc(C)cc1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1ccc(B(CCCN(C(C)C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,0.40425531914893614
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,p_tolyl,bis_cf3_phenyl,C4,N(C(C)C)(C(C)C)CCCCB(c1ccc(C)cc1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1ccc(B(CCCCN(C(C)C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,0.3958333333333333
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,p_tolyl,bis_cf3_phenyl,C5,N(C(C)C)(C(C)C)CCCCCB(c1ccc(C)cc1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1ccc(B(CCCCCN(C(C)C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,0.3877551020408163
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,p_tolyl,bis_cf3_phenyl,C6,N(C(C)C)(C(C)C)CCCCCCB(c1ccc(C)cc1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1ccc(B(CCCCCCN(C(C)C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,0.3877551020408163
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,mesityl,C1,N(C(C)C)(C(C)C)CB(c1c(C)cc(C)cc1C)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CN(C(C)C)C(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,0.3409090909090909
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,mesityl,C2,N(C(C)C)(C(C)C)CCB(c1c(C)cc(C)cc1C)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCN(C(C)C)C(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,0.35714285714285715
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,mesityl,C3,N(C(C)C)(C(C)C)CCCB(c1c(C)cc(C)cc1C)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCN(C(C)C)C(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,0.37777777777777777
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,mesityl,C4,N(C(C)C)(C(C)C)CCCCB(c1c(C)cc(C)cc1C)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCCN(C(C)C)C(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,0.4
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,mesityl,C5,N(C(C)C)(C(C)C)CCCCCB(c1c(C)cc(C)cc1C)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCCCN(C(C)C)C(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,0.391304347826087
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,mesityl,C6,N(C(C)C)(C(C)C)CCCCCCB(c1c(C)cc(C)cc1C)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCCCCN(C(C)C)C(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,0.391304347826087
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,pentafluorophenyl,C1,N(C(C)C)(C(C)C)CB(c1c(C)cc(C)cc1C)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(B(CN(C(C)C)C(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,0.4772727272727273
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,pentafluorophenyl,C2,N(C(C)C)(C(C)C)CCB(c1c(C)cc(C)cc1C)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(B(CCN(C(C)C)C(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,0.5
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,pentafluorophenyl,C3,N(C(C)C)(C(C)C)CCCB(c1c(C)cc(C)cc1C)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(B(CCCN(C(C)C)C(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,0.5111111111111111
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,pentafluorophenyl,C4,N(C(C)C)(C(C)C)CCCCB(c1c(C)cc(C)cc1C)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(B(CCCCN(C(C)C)C(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,0.5333333333333333
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,pentafluorophenyl,C5,N(C(C)C)(C(C)C)CCCCCB(c1c(C)cc(C)cc1C)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(B(CCCCCN(C(C)C)C(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,0.5217391304347826
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,pentafluorophenyl,C6,N(C(C)C)(C(C)C)CCCCCCB(c1c(C)cc(C)cc1C)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(B(CCCCCCN(C(C)C)C(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,0.5217391304347826
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,pentachlorophenyl,C1,N(C(C)C)(C(C)C)CB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.4772727272727273
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,pentachlorophenyl,C2,N(C(C)C)(C(C)C)CCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.5
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,pentachlorophenyl,C3,N(C(C)C)(C(C)C)CCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.5111111111111111
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,pentachlorophenyl,C4,N(C(C)C)(C(C)C)CCCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.5333333333333333
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,pentachlorophenyl,C5,N(C(C)C)(C(C)C)CCCCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCCCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.5217391304347826
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,pentachlorophenyl,C6,N(C(C)C)(C(C)C)CCCCCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCCCCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.5217391304347826
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,bis_cf3_phenyl,C1,N(C(C)C)(C(C)C)CB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CN(C(C)C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.4318181818181818
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,bis_cf3_phenyl,C2,N(C(C)C)(C(C)C)CCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCN(C(C)C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.41304347826086957
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,bis_cf3_phenyl,C3,N(C(C)C)(C(C)C)CCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCN(C(C)C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.3958333333333333
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,bis_cf3_phenyl,C4,N(C(C)C)(C(C)C)CCCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCCN(C(C)C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.3877551020408163
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,bis_cf3_phenyl,C5,N(C(C)C)(C(C)C)CCCCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCCCN(C(C)C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.38
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,mesityl,bis_cf3_phenyl,C6,N(C(C)C)(C(C)C)CCCCCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCCCCN(C(C)C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.38
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,pentafluorophenyl,C1,N(C(C)C)(C(C)C)CB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)N(CB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,0.42424242424242425
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,pentafluorophenyl,C2,N(C(C)C)(C(C)C)CCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)N(CCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,0.4
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,pentafluorophenyl,C3,N(C(C)C)(C(C)C)CCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)N(CCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,0.3902439024390244
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,pentafluorophenyl,C4,N(C(C)C)(C(C)C)CCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)N(CCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,0.3953488372093023
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,pentafluorophenyl,C5,N(C(C)C)(C(C)C)CCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)N(CCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,0.38636363636363635
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,pentafluorophenyl,C6,N(C(C)C)(C(C)C)CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)N(CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,0.38636363636363635
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,pentachlorophenyl,C1,N(C(C)C)(C(C)C)CB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)N(CB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.358974358974359
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,pentachlorophenyl,C2,N(C(C)C)(C(C)C)CCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)N(CCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.34782608695652173
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,pentachlorophenyl,C3,N(C(C)C)(C(C)C)CCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)N(CCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.34782608695652173
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,pentachlorophenyl,C4,N(C(C)C)(C(C)C)CCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)N(CCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.3695652173913043
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,pentachlorophenyl,C5,N(C(C)C)(C(C)C)CCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)N(CCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.3617021276595745
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,pentachlorophenyl,C6,N(C(C)C)(C(C)C)CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)N(CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.3617021276595745
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,bis_cf3_phenyl,C1,N(C(C)C)(C(C)C)CB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,0.4523809523809524
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,bis_cf3_phenyl,C2,N(C(C)C)(C(C)C)CCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,0.4318181818181818
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,bis_cf3_phenyl,C3,N(C(C)C)(C(C)C)CCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,0.41304347826086957
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,bis_cf3_phenyl,C4,N(C(C)C)(C(C)C)CCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,0.40425531914893614
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,bis_cf3_phenyl,C5,N(C(C)C)(C(C)C)CCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,0.3958333333333333
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentafluorophenyl,bis_cf3_phenyl,C6,N(C(C)C)(C(C)C)CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,0.3958333333333333
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentachlorophenyl,pentachlorophenyl,C1,N(C(C)C)(C(C)C)CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)N(CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.42424242424242425
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentachlorophenyl,pentachlorophenyl,C2,N(C(C)C)(C(C)C)CCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)N(CCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.4
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentachlorophenyl,pentachlorophenyl,C3,N(C(C)C)(C(C)C)CCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)N(CCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.3902439024390244
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentachlorophenyl,pentachlorophenyl,C4,N(C(C)C)(C(C)C)CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)N(CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.4
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentachlorophenyl,pentachlorophenyl,C5,N(C(C)C)(C(C)C)CCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)N(CCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.3902439024390244
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentachlorophenyl,pentachlorophenyl,C6,N(C(C)C)(C(C)C)CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)N(CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.3902439024390244
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentachlorophenyl,bis_cf3_phenyl,C1,N(C(C)C)(C(C)C)CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.4418604651162791
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentachlorophenyl,bis_cf3_phenyl,C2,N(C(C)C)(C(C)C)CCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.4222222222222222
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentachlorophenyl,bis_cf3_phenyl,C3,N(C(C)C)(C(C)C)CCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.40425531914893614
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentachlorophenyl,bis_cf3_phenyl,C4,N(C(C)C)(C(C)C)CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.3958333333333333
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentachlorophenyl,bis_cf3_phenyl,C5,N(C(C)C)(C(C)C)CCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.3877551020408163
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,pentachlorophenyl,bis_cf3_phenyl,C6,N(C(C)C)(C(C)C)CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)C,True,0.3877551020408163
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,bis_cf3_phenyl,bis_cf3_phenyl,C1,N(C(C)C)(C(C)C)CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)C,True,0.5277777777777778
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,bis_cf3_phenyl,bis_cf3_phenyl,C2,N(C(C)C)(C(C)C)CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)C,True,0.5
template_augmentation,intramolecular_N_B_alkyl,N,isopropyl,isopropyl,bis_cf3_phenyl,bis_cf3_phenyl,C3,N(C(C)C)(C(C)C)CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)N(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)C,True,0.475
